Page,Review_ID,Author_Name,Rating_Stars,Review_Title,Review_Text,City,Posted_Date,Helpful_Count,Certified_Buyer
40,P40_REV_001,Anonymous,4,N/A,N/A,,N/A,0,No
40,P40_REV_002,Anonymous,N/A,N/A,N/A,,N/A,0,No
40,P40_REV_003,Anonymous,N/A,N/A,N/A,,N/A,0,No
40,P40_REV_004,Anonymous,N/A,N/A,N/A,,N/A,0,No
40,P40_REV_005,Anonymous,N/A,N/A,N/A,,N/A,0,No
40,P40_REV_006,Anonymous,N/A,N/A,N/A,,N/A,0,No
40,P40_REV_007,Bijoy Barman,3,Decent product,It's s grate smart phone in this budgetREAD MORE,Haldibari,1 month ago,1,Yes
40,P40_REV_008,Deepak Jangid,3,Good,It have heating issue When you open camera for 5 to 10 minutes. It's camera also not that good enough. In this price range other phones gives much better performance and camera clearity and features.READ MORE,New Delhi,1 month ago,1,Yes
40,P40_REV_009,Subhash  Kumar,3,Decent product,Battary poorREAD MORE,Saran Division,1 month ago,1,Yes
40,P40_REV_010,Flipkart Customer,3,Does the job,I used this phone for 1 week i found smoe lags and phone is heating a lotREAD MORE,Hyderabad,1 month ago,1,Yes
40,P40_REV_011,Swapnil Bhosle,3,Fair,A good phone. Only drawback is battery capacity .READ MORE,Navi Mumbai,1 month ago,1,Yes
40,P40_REV_012,Saurabh  Kumar Singh,3,Decent product,Heating issue is genuine. Rest everything is average.READ MORE,Prayagraj,1 month ago,1,Yes
40,P40_REV_013,Flipkart Customer,3,Nice,"To the point while using this flagship for day It's heating a lot and battery is draining fast though its design and performance is quiet good at this price seg Since it is heating like hell in a normal use  , my excitement turn into disappointment U should go for another phone If u are OK with heating probo.. then u can buy it It's definitely handy phone feels premium but edges are not smoothREAD MORE",Patna Division,1 month ago,0,Yes
40,P40_REV_014,Chandrashekhar Reddy,3,Does the job,"Mobile is awesome,  but battery is very badREAD MORE",Bengaluru,1 month ago,0,Yes
40,P40_REV_015,Flipkart Customer,3,Fair,It is great premium compact phone under 40k. But facing heating issue since day 1. Some say that the software takes time to analyse the usage pattern and save battery and not to get heated. Need to see. But this level of heating issue is not expected from a premium smartphoneREAD MORE,Bengaluru,1 month ago,1,Yes
40,P40_REV_016,Flipkart Customer,3,Decent product,Battery problem basREAD MORE,Pune Division,1 month ago,1,Yes
40,P40_REV_017,Anonymous,N/A,N/A,N/A,,N/A,0,No
