Page,Review_ID,Author_Name,Rating_Stars,Review_Title,Review_Text,City,Posted_Date,Helpful_Count,Certified_Buyer
66,P66_REV_001,Anonymous,4,N/A,N/A,,N/A,0,No
66,P66_REV_002,Anonymous,N/A,N/A,N/A,,N/A,0,No
66,P66_REV_003,Anonymous,N/A,N/A,N/A,,N/A,0,No
66,P66_REV_004,Anonymous,N/A,N/A,N/A,,N/A,0,No
66,P66_REV_005,Anonymous,N/A,N/A,N/A,,N/A,0,No
66,P66_REV_006,Anonymous,N/A,N/A,N/A,,N/A,0,No
66,P66_REV_007,Tribhuwan  singh,5,Must buy!,One of the best mobile ...READ MORE,Hyderabad,23 days ago,0,Yes
66,P66_REV_008,aman sharma,1,Horrible,"Usb c charging port don't working properly, One side of type c port is dead. Battery is not pathetic. Don't recommend this phoREAD MORE",Vidisha,23 days ago,2,Yes
66,P66_REV_009,Flipkart Customer,4,Very Good,"Excellent camera  performance, loved the designREAD MORE",Kamptee,23 days ago,0,Yes
66,P66_REV_010,Mahesh N,1,Utterly Disappointed,Heating issues.READ MORE,Chennai,23 days ago,4,Yes
66,P66_REV_011,Sankha bitan Sing,5,Must buy!,Best in budgetREAD MORE,Purba Medinipur District,23 days ago,0,Yes
66,P66_REV_012,Chhotu  Gupta,5,Simply awesome,Good service by flipkart 👍READ MORE,Santhal Pargana Division,23 days ago,0,Yes
66,P66_REV_013,ASHUTOSH TIWARI,5,Worth every penny,Well overall it's a samsung starter for flagship device and while it has shorter screen size don't  expect much battery life like around 10-12 hr screentime you'll only get around 7-8hr max time and yes performance  wise it's    best in it's category  and camera is also much great as I expected and also yes it has heating issue and for small compact device yes they are not made for heavy gamers or heavy tasks if your  a light user go for itREAD MORE,Dehradun,23 days ago,0,Yes
66,P66_REV_014,Pritesh Thorat,5,Must buy!,Class performance 👏 👌READ MORE,Pune Division,23 days ago,0,Yes
66,P66_REV_015,``NITHISH`` Customer,5,Fabulous!,Best phone loved it amazing... No words literally enjoying every seconds holding this mobileREAD MORE,Chennai,23 days ago,0,Yes
66,P66_REV_016,Himanshu Pilania,5,Must buy!,Best best best bestREAD MORE,Jhajjar,23 days ago,0,Yes
66,P66_REV_017,Anonymous,N/A,N/A,N/A,,N/A,0,No
